threshold,size,dice
0.35,16000,0.7731429878988465
0.4,16000,0.7727698434645148
0.4,18000,0.7721930621143446
0.45,12000,0.7720236609602513
0.65,12000,0.7716236293344098
0.65,14000,0.7716186982215179
0.35,18000,0.7714955459107881
0.55,16000,0.7713494728162373
0.4,14000,0.7713181051068476
0.5,16000,0.7709819795787626
0.45,16000,0.7708327483665178
0.6,16000,0.7704901520624373
0.45,14000,0.7704451559854647
0.5,14000,0.7702361407948737
0.35,14000,0.7701616760704046
0.45,18000,0.770095556577445
0.55,18000,0.770013831746532
0.6,14000,0.7699693808431498
0.5,18000,0.7698118470602483
0.5,12000,0.7697995679406698
0.4,12000,0.7697744194976582
0.55,12000,0.768551065605206
0.55,14000,0.7685357835480641
0.6,12000,0.7677062026640886
0.7,12000,0.766793268150332
0.6,18000,0.7666348392372095
0.35,12000,0.7661686308762288
0.65,16000,0.7658460676613393
0.65,18000,0.7650631767301982
0.7,14000,0.7629197674422611
0.7,16000,0.7612495412453948
0.7,18000,0.7574492978589049
0.75,16000,0.7571742823381294
0.75,18000,0.7569793658006918
0.75,12000,0.7564338937322228
0.75,14000,0.7563617775323099
