threshold,size,dice
0.6,18000,0.6282125992280543
0.55,18000,0.6246484494850627
0.65,14000,0.6240775087561173
0.7,14000,0.6240218593184466
0.75,18000,0.6234710764048075
0.5,18000,0.6229618117914726
0.65,16000,0.622903517240683
0.65,12000,0.6225076000213425
0.6,16000,0.6224819420886434
0.7,12000,0.621236886543001
0.7,16000,0.6209724304526395
0.55,16000,0.6208864787542606
0.6,14000,0.6207268506430678
0.75,16000,0.6204995321260622
0.7,18000,0.6188343759968976
0.65,18000,0.6185982908561554
0.75,14000,0.6173452927561088
0.75,12000,0.6167683971458678
0.5,16000,0.6140516308935183
0.45,18000,0.6136385742875076
0.55,14000,0.6131644620780591
0.45,16000,0.6121683823618695
0.6,12000,0.6120418324976777
0.4,18000,0.6115531754706811
0.5,14000,0.6111557439924056
0.55,12000,0.608036637463502
0.5,12000,0.6054377012896268
0.45,14000,0.604603617565002
0.4,16000,0.6013512401609926
0.45,12000,0.6003504032588234
0.35,18000,0.6002036261614019
0.4,14000,0.5982650848672459
0.4,12000,0.5979385444062086
0.35,16000,0.5955651876430054
0.35,14000,0.5934234858125408
0.35,12000,0.5882864113514821
