threshold,size,dice
0.35,8000,0.5592119591501319
0.4,8000,0.5592119591501319
0.6,8000,0.5592119591501319
0.5,8000,0.5592119591501319
0.45,8000,0.5592119591501319
0.55,8000,0.5592119591501319
0.65,8000,0.5592074777822733
0.7,8000,0.5572675502640462
0.4,10000,0.5541806744753759
0.55,10000,0.5541806744753759
0.45,10000,0.5541806744753759
0.6,10000,0.5541806744753759
0.5,10000,0.5541806744753759
0.35,10000,0.5541806744753759
0.65,10000,0.5541764362143057
0.7,10000,0.5512880766516393
0.6,12000,0.547493039837004
0.55,12000,0.547493039837004
0.5,12000,0.547493039837004
0.45,12000,0.547493039837004
0.4,12000,0.547493039837004
0.35,12000,0.547493039837004
0.7,12000,0.5472000721619533
0.65,12000,0.54700910797127
0.75,8000,0.5462054790103807
0.5,14000,0.544835897864282
0.45,14000,0.544835897864282
0.6,14000,0.544835897864282
0.4,14000,0.544835897864282
0.55,14000,0.544835897864282
0.35,14000,0.544835897864282
0.65,14000,0.5448287053422896
0.7,14000,0.5441367905827158
0.75,10000,0.5409653781965729
0.75,12000,0.5374596323669152
0.75,14000,0.5310919215713259
