threshold,size,dice
0.35,14000,0.6098078049378085
0.55,14000,0.6098078049378085
0.5,14000,0.6098078049378085
0.6,14000,0.6098078049378085
0.45,14000,0.6098078049378085
0.4,14000,0.6098078049378085
0.65,14000,0.6098026282386808
0.4,16000,0.6095646897800654
0.45,16000,0.6095646897800654
0.6,16000,0.6095646897800654
0.35,16000,0.6095646897800654
0.5,16000,0.6095646897800654
0.55,16000,0.6095646897800654
0.65,16000,0.6095595130809377
0.7,16000,0.6091966329867602
0.7,14000,0.6090132306890005
0.6,12000,0.6084450205051504
0.35,12000,0.6084450205051504
0.55,12000,0.6084450205051504
0.5,12000,0.6084450205051504
0.45,12000,0.6084450205051504
0.4,12000,0.6084450205051504
0.65,12000,0.6084398438060228
0.7,12000,0.6080774934237425
0.75,12000,0.6071426479806876
0.5,18000,0.6060496728916968
0.45,18000,0.6060496728916968
0.6,18000,0.6060496728916968
0.4,18000,0.6060496728916968
0.55,18000,0.6060496728916968
0.35,18000,0.6060496728916968
0.65,18000,0.6060445802309208
0.7,18000,0.6056877866168922
0.75,14000,0.605590049283365
0.75,16000,0.6034599227676072
0.75,18000,0.6014484446180585
