threshold,size,dice
0.35,19000,0.6167935997632951
0.35,18000,0.6164653020762337
0.7,19000,0.6162880147085463
0.6,16000,0.615704097418472
0.4,17000,0.6156258440422953
0.35,15000,0.6152194969600593
0.6,17000,0.6151793547108222
0.4,16000,0.6151490794432768
0.65,19000,0.6150111956020524
0.65,16000,0.6150061666875359
0.4,19000,0.6149767049957389
0.7,18000,0.6147211983432131
0.35,17000,0.6146937321333601
0.45,15000,0.6145899646199753
0.6,15000,0.6139792297794939
0.45,16000,0.6139605849077723
0.65,15000,0.6137280535550399
0.35,16000,0.6134935591621683
0.65,17000,0.6132115912259718
0.6,19000,0.6131307357733429
0.4,18000,0.6129631546050065
0.65,18000,0.6129333507163773
0.55,17000,0.6128967932660745
0.6,18000,0.6127912170983043
0.55,18000,0.6126987275162995
0.7,17000,0.6126972964296531
0.7,15000,0.6125431151532386
0.4,15000,0.6122516372202521
0.45,17000,0.6118100553874357
0.5,18000,0.6116803285642121
0.45,18000,0.6115743610344709
0.7,16000,0.6114667072136799
0.55,16000,0.6108091670593563
0.5,19000,0.6105675669818431
0.55,19000,0.6105108391674315
0.45,19000,0.6104469458804449
0.5,16000,0.6090656457062916
0.5,17000,0.6086682194647257
0.55,15000,0.6081753182063154
0.5,15000,0.6081190940710545
