threshold,size,dice
0.35,12000,0.6112072549979997
0.45,8000,0.610640938694435
0.4,12000,0.609270760129951
0.45,10000,0.6092334048470717
0.4,10000,0.6083611107677722
0.35,14000,0.6082298977134876
0.5,8000,0.6076824663594287
0.45,12000,0.6070296986388943
0.4,14000,0.6069367286022713
0.4,8000,0.6061850436511644
0.35,8000,0.6054996094881528
0.45,14000,0.6048281666995877
0.5,10000,0.6042983613363222
0.35,10000,0.60427982820098
0.55,8000,0.6038725741775957
0.5,12000,0.6028985350657594
0.55,10000,0.6027469091907314
0.5,14000,0.6007755995172167
0.6,8000,0.6000864435923333
0.55,12000,0.5995956101255402
0.6,10000,0.5980934836410097
0.55,14000,0.5956782708588033
0.6,12000,0.5946917250285771
0.65,8000,0.5921447086511045
0.65,10000,0.5883907666235617
0.6,14000,0.5857967090872226
0.7,8000,0.5844466947242931
0.65,12000,0.5839916617951654
0.7,10000,0.5768588979972489
0.65,14000,0.575235286930582
0.7,12000,0.5721854603368578
0.75,8000,0.5687704421977722
0.75,10000,0.5682770856395611
0.7,14000,0.5652636055703302
0.75,12000,0.5594025386248168
0.75,14000,0.5493654335791017
