threshold,size,dice
0.6,14000,0.7660729800122924
0.6,18000,0.7658867354970292
0.6,12000,0.7645627950279972
0.65,12000,0.7641476556196682
0.65,16000,0.763844289795993
0.7,16000,0.7637718292023343
0.55,16000,0.7635860240783475
0.7,14000,0.7635524096368935
0.5,18000,0.7633198529017449
0.7,12000,0.7629552494296576
0.55,14000,0.7628867496435139
0.65,14000,0.7628230522563255
0.5,16000,0.7626037780104907
0.6,16000,0.7625313872014531
0.5,14000,0.7625247906315422
0.55,18000,0.7622705200618052
0.65,18000,0.7620362124307761
0.55,12000,0.7618882314616107
0.45,18000,0.7617331127758498
0.5,12000,0.761117036554608
0.45,16000,0.7610099323736274
0.45,14000,0.7608384688675056
0.75,12000,0.760331145833912
0.7,18000,0.7602445899580454
0.45,12000,0.758431741694112
0.75,14000,0.7577138074694258
0.4,18000,0.7566730560084671
0.75,16000,0.7557454054825634
0.35,16000,0.7555459501994566
0.4,16000,0.755034410402672
0.4,14000,0.7549241214393871
0.4,12000,0.7538294703606405
0.35,18000,0.7534886483641947
0.35,14000,0.7519680756978591
0.35,12000,0.7518651096275648
0.75,18000,0.7510575517525178
