threshold,size,dice
0.7,15000,0.6003036814100351
0.6,18000,0.5996800916790404
0.7,16000,0.5995596909739487
0.65,17000,0.5995260019733628
0.7,18000,0.5992669835244215
0.7,17000,0.5988066739364839
0.65,12000,0.598579580211483
0.65,13000,0.5980344414203003
0.65,14000,0.5979704962212017
0.65,16000,0.5979555541416047
0.65,18000,0.597716550427049
0.6,17000,0.5974904765518381
0.7,13000,0.5967467750460945
0.7,14000,0.5967449625488251
0.6,14000,0.5966252022997314
0.6,15000,0.5965547140068806
0.6,16000,0.5961546317306406
0.65,15000,0.5955981308710135
0.55,18000,0.5952093746915349
0.6,13000,0.5951324690213261
0.55,16000,0.5951105724540954
0.6,12000,0.5944472796434331
0.55,17000,0.5943748414337621
0.7,12000,0.5941395330824155
0.5,17000,0.5921302909875695
0.55,13000,0.5919684513336303
0.55,15000,0.5916369683453655
0.45,17000,0.5914982367795418
0.5,14000,0.591104490925647
0.45,15000,0.5908991209197818
0.55,14000,0.5907953612291462
0.4,16000,0.5905943450773562
0.45,16000,0.590142264175921
0.5,16000,0.5897112399475134
0.5,15000,0.5896303619113445
0.55,12000,0.5891294283197896
0.4,17000,0.5891103798938666
0.5,18000,0.5886806171624864
0.45,18000,0.5879845334421305
0.4,18000,0.5876494484035403
0.5,13000,0.5874513946857357
0.45,14000,0.5869996787477094
0.5,12000,0.5867658352022092
0.4,15000,0.585968277554472
0.45,13000,0.5842312788249657
0.4,14000,0.5842196512562171
0.45,12000,0.5829603471994678
0.4,12000,0.5818599551719482
0.4,13000,0.5817775582665902
