threshold,size,dice
0.55,14000,0.6235016383502778
0.55,12000,0.6229505860058556
0.55,13000,0.622368121338171
0.5,15000,0.6221999320215588
0.5,14000,0.6220567137199767
0.45,15000,0.6215400849846943
0.6,11000,0.620859098508001
0.5,13000,0.6204715392960158
0.6,13000,0.6204220212806636
0.55,11000,0.6200354108493029
0.6,10000,0.6199998764340291
0.45,14000,0.6199557216495646
0.45,13000,0.6199174727994186
0.6,12000,0.6196204350545833
0.55,15000,0.6195299427758967
0.65,11000,0.6187091587527634
0.4,15000,0.618314421014178
0.6,14000,0.6182479868361712
0.65,12000,0.6180699598196879
0.4,14000,0.6180322754595762
0.5,12000,0.6178551361329749
0.65,10000,0.6172890985266227
0.7,11000,0.6172562580360142
0.6,15000,0.6172472133319938
0.65,9000,0.6168182571044571
0.6,9000,0.6166577152971191
0.5,11000,0.6163058010446864
0.65,8000,0.6160720071242298
0.4,12000,0.615755306214808
0.65,14000,0.6156025894670631
0.45,12000,0.6152229735004374
0.55,10000,0.6150061149908981
0.4,13000,0.614687583119611
0.4,11000,0.6144342317604146
0.65,13000,0.6142472445149443
0.7,10000,0.6138795915007724
0.5,10000,0.6135921229737266
0.55,9000,0.6131577336069721
0.7,9000,0.6130907162431013
0.65,15000,0.6129057306261416
0.6,8000,0.6127281160665937
0.45,11000,0.6124291730851735
0.7,8000,0.6113784442070915
0.7,12000,0.6113068297351282
0.45,9000,0.6108146354011124
0.5,9000,0.6107977559209337
0.45,10000,0.6107084496703737
0.55,8000,0.6106620227679019
0.7,13000,0.609095979164034
0.4,10000,0.6081669907502342
0.7,14000,0.6066699385162172
0.5,8000,0.6065591387288206
0.45,8000,0.605500377772813
0.4,9000,0.6046767231703949
0.7,15000,0.6035588330509302
0.4,8000,0.6012230497183702
