threshold,size,dice
0.45,8000,0.6087922224925324
0.4,10000,0.6070776306019054
0.45,12000,0.6061775172778631
0.4,13000,0.6059281649786453
0.5,12000,0.6058883341745511
0.4,8000,0.6058210051429161
0.55,11000,0.6054964098464738
0.5,8000,0.6053650747040538
0.45,10000,0.6051941781236874
0.45,9000,0.6051219219941986
0.55,10000,0.605067461801151
0.5,9000,0.6048256547976526
0.5,11000,0.6046215827882047
0.4,11000,0.6046132663537703
0.4,12000,0.6045951317430605
0.4,9000,0.6045151228510044
0.45,13000,0.60444198417898
0.45,11000,0.6040666428902761
0.4,14000,0.6035248656112522
0.55,8000,0.6029803845843789
0.45,15000,0.6026193226303688
0.5,15000,0.6023531367604916
0.5,10000,0.6018369446116286
0.55,9000,0.6016570730040393
0.5,14000,0.6010642693871029
0.55,14000,0.6008301833023332
0.6,9000,0.600750624344896
0.5,13000,0.6001561511324426
0.55,12000,0.6001478470736021
0.45,14000,0.5998762136344111
0.4,15000,0.5997364193617163
0.6,8000,0.5996452313696662
0.55,13000,0.5995757390999269
0.6,10000,0.5995099237919278
0.6,13000,0.5973873493499825
0.65,8000,0.5972129746667226
0.55,15000,0.5968939145235522
0.6,11000,0.5960980386289858
0.65,9000,0.595474084485946
0.6,12000,0.5951408368296597
0.6,14000,0.593170521462741
0.6,15000,0.5915214617580113
0.65,12000,0.5912931401072501
0.65,11000,0.5908685987797947
0.65,10000,0.5908566050634787
0.65,13000,0.5877626287403803
0.7,8000,0.5876640675606577
0.7,9000,0.5855103905042804
0.7,10000,0.5840257055948218
0.65,14000,0.5828762752029477
0.7,11000,0.5804898683326047
0.7,12000,0.5777833757274058
0.65,15000,0.5774127281382195
0.7,13000,0.5730442530168522
0.7,14000,0.5727819034640491
0.7,15000,0.5671099313938539
