threshold,size,dice
0.7,16000,0.7644937337549287
0.5,17000,0.7636095106724954
0.5,15000,0.7634930337834658
0.6,13000,0.7633665882415991
0.5,16000,0.763319099447153
0.7,17000,0.7632807138368076
0.7,15000,0.7632725964665829
0.5,18000,0.7629496642080321
0.55,15000,0.7629015149524766
0.7,13000,0.7627394819857258
0.7,14000,0.7623027687920708
0.55,14000,0.7622976463285545
0.55,16000,0.7621571703260832
0.65,12000,0.7620616334680458
0.45,16000,0.7617883739906047
0.6,14000,0.7617149186949216
0.55,12000,0.7614459604629032
0.6,15000,0.7611334233178871
0.55,17000,0.7606115684972211
0.65,18000,0.7605468365738909
0.6,12000,0.7603026923512888
0.65,13000,0.7602230458775934
0.5,14000,0.7601558799823502
0.55,13000,0.7598995375487987
0.65,16000,0.759856405074944
0.65,17000,0.7595998668769212
0.45,17000,0.7595757041948775
0.65,14000,0.7594834581936045
0.7,18000,0.7591499791017192
0.45,18000,0.759022381885536
0.7,12000,0.7589633035950945
0.6,16000,0.7589606470194185
0.6,18000,0.7589295647426887
0.5,13000,0.7586575048101962
0.55,18000,0.7583398521735478
0.5,12000,0.7581732536663843
0.65,15000,0.7581397252301392
0.4,18000,0.7577919430989362
0.6,17000,0.7577843014598229
0.45,15000,0.757426582612597
0.4,17000,0.7560880448056645
0.45,14000,0.7560752095818659
0.45,12000,0.7558211019717888
0.45,13000,0.7555675572378046
0.4,16000,0.7542443612197764
0.4,14000,0.7542423480907184
0.4,15000,0.7537135017650464
0.4,13000,0.7520757744747829
0.4,12000,0.7497655298647784
