threshold,size,dice
0.7,18000,0.6179871569267781
0.75,18000,0.6179308566671347
0.7,16000,0.6167695749778814
0.6,18000,0.615674547436376
0.65,18000,0.6149620325828093
0.55,18000,0.6145235929380478
0.55,12000,0.6144059332903916
0.75,16000,0.613834790074851
0.5,18000,0.6134319772558762
0.65,16000,0.6133232873297813
0.6,14000,0.6132345742934987
0.7,14000,0.6126191658748424
0.65,14000,0.6123841509945066
0.6,16000,0.6123570666482369
0.75,14000,0.6121194598225255
0.7,12000,0.612072254293947
0.5,14000,0.6120376331964564
0.6,12000,0.611900642978585
0.55,16000,0.6116258707090718
0.55,14000,0.6114343639621972
0.65,12000,0.6109391783556544
0.5,16000,0.610866086025038
0.45,18000,0.610538384133021
0.45,14000,0.6104462836420074
0.5,12000,0.6097605206940573
0.45,16000,0.609714823144605
0.4,18000,0.6093062423691338
0.75,12000,0.6089162816973205
0.4,16000,0.6076607097009967
0.45,12000,0.6065378949882455
0.4,14000,0.6055641277166594
0.35,18000,0.6050570824339754
0.35,16000,0.5986373556225503
0.35,14000,0.5974886270271508
0.4,12000,0.5973786031864917
0.35,12000,0.5930413505189917
