threshold,size,dice
0.65,18000,0.604418953737134
0.7,18000,0.6032142545974564
0.65,14000,0.6021901704971306
0.65,16000,0.6019208149929254
0.7,16000,0.6011878804593168
0.6,16000,0.600808919745802
0.75,16000,0.6005496579530215
0.7,14000,0.6004877257033189
0.75,14000,0.599763965532349
0.7,12000,0.5988986434641653
0.6,14000,0.5985228231493448
0.6,18000,0.5981039415910145
0.75,18000,0.5974434483172859
0.65,12000,0.5973292813026688
0.55,16000,0.5968421940477819
0.55,18000,0.5962934882190254
0.75,12000,0.5944276638971804
0.6,12000,0.594111975060378
0.5,18000,0.5928887739174958
0.55,12000,0.5917809115013473
0.5,16000,0.5916843971422295
0.45,18000,0.5915933963323879
0.55,14000,0.5900045061978536
0.4,16000,0.58960574591057
0.35,18000,0.5894368194750681
0.5,14000,0.5891027508727844
0.45,16000,0.5888495889245261
0.4,18000,0.5869604972559631
0.45,14000,0.5857704938688651
0.5,12000,0.5853873794169856
0.35,16000,0.581937178582782
0.45,12000,0.5802100349752631
0.4,14000,0.5798993297637887
0.4,12000,0.5766879052419557
0.35,12000,0.5758137535329649
0.35,14000,0.5755547712835175
