threshold,size,dice
0.75,18000,0.762819424816019
0.75,16000,0.7616225828062588
0.7,16000,0.7614946417618154
0.75,14000,0.7614619718690203
0.65,14000,0.7612018444080653
0.55,14000,0.7611954345377238
0.4,14000,0.7611954345377238
0.45,14000,0.7611954345377238
0.6,14000,0.7611954345377238
0.35,14000,0.7611954345377238
0.5,14000,0.7611954345377238
0.7,14000,0.7610943325755177
0.65,16000,0.7608824266051835
0.6,16000,0.7608758376821861
0.55,16000,0.7608758376821861
0.5,16000,0.7608758376821861
0.35,16000,0.7608758376821861
0.4,16000,0.7608758376821861
0.45,16000,0.7608758376821861
0.65,12000,0.760732816476202
0.45,12000,0.7607270891625558
0.4,12000,0.7607270891625558
0.55,12000,0.7607270891625558
0.35,12000,0.7607270891625558
0.6,12000,0.7607270891625558
0.5,12000,0.7607270891625558
0.7,12000,0.760280984333523
0.65,18000,0.7599900978069147
0.6,18000,0.7599827326990058
0.45,18000,0.7599827326990058
0.4,18000,0.7599827326990058
0.55,18000,0.7599827326990058
0.35,18000,0.7599827326990058
0.5,18000,0.7599827326990058
0.7,18000,0.7599024448846133
0.75,12000,0.7595296048284167
