threshold,size,dice
0.35,8000,0.5901863763628977
0.4,8000,0.5901863763628977
0.6,8000,0.5901863763628977
0.5,8000,0.5901863763628977
0.45,8000,0.5901863763628977
0.55,8000,0.5901863763628977
0.65,8000,0.5901821180865304
0.7,8000,0.5881856344277545
0.4,10000,0.5876961547550775
0.55,10000,0.5876961547550775
0.45,10000,0.5876961547550775
0.6,10000,0.5876961547550775
0.5,10000,0.5876961547550775
0.35,10000,0.5876961547550775
0.65,10000,0.5876917620446611
0.7,10000,0.5864993927901496
0.6,12000,0.5824722203066639
0.55,12000,0.5824722203066639
0.5,12000,0.5824722203066639
0.45,12000,0.5824722203066639
0.4,12000,0.5824722203066639
0.35,12000,0.5824722203066639
0.65,12000,0.5824680701913711
0.7,12000,0.5823464341922285
0.75,8000,0.5807538198383985
0.5,14000,0.5795548636200415
0.45,14000,0.5795548636200415
0.6,14000,0.5795548636200415
0.4,14000,0.5795548636200415
0.55,14000,0.5795548636200415
0.35,14000,0.5795548636200415
0.65,14000,0.5795505924590691
0.7,14000,0.5788058197720617
0.75,10000,0.5783213930640341
0.75,12000,0.5756855576886498
0.75,14000,0.5685585000484189
