threshold,size,dice
0.65,16000,0.6113564221439615
0.55,16000,0.6113527650777486
0.45,16000,0.6113527650777486
0.35,16000,0.6113527650777486
0.6,16000,0.6113527650777486
0.5,16000,0.6113527650777486
0.4,16000,0.6113527650777486
0.65,14000,0.6113059057883806
0.55,14000,0.6113021677018612
0.4,14000,0.6113021677018612
0.6,14000,0.6113021677018612
0.35,14000,0.6113021677018612
0.45,14000,0.6113021677018612
0.5,14000,0.6113021677018612
0.7,16000,0.61114133569592
0.7,14000,0.6110931251538901
0.75,16000,0.6109295865872318
0.7,12000,0.6108450467043666
0.65,18000,0.6098490511274622
0.5,18000,0.6098453910539517
0.45,18000,0.6098453910539517
0.55,18000,0.6098453910539517
0.4,18000,0.6098453910539517
0.35,18000,0.6098453910539517
0.6,18000,0.6098453910539517
0.65,12000,0.6097798782782696
0.35,12000,0.6097761401917501
0.6,12000,0.6097761401917501
0.55,12000,0.6097761401917501
0.5,12000,0.6097761401917501
0.45,12000,0.6097761401917501
0.4,12000,0.6097761401917501
0.7,18000,0.6096635775668681
0.75,12000,0.6088645626411252
0.75,14000,0.608052071108911
0.75,18000,0.6056592971131407
