threshold,size,dice
0.55,17000,0.6175412955033746
0.6,14000,0.6174652974116076
0.55,18000,0.61577108043168
0.6,15000,0.6156773261873986
0.6,13000,0.6153228791341567
0.7,18000,0.6152138597769701
0.65,18000,0.615140042289618
0.6,18000,0.6149163957697752
0.6,17000,0.614510419116315
0.55,16000,0.6139723951898655
0.55,15000,0.6139693853192714
0.65,16000,0.6139518443406827
0.65,12000,0.6138201680086701
0.65,17000,0.6135318139912129
0.65,13000,0.6133566613720695
0.65,15000,0.6130902187349171
0.6,12000,0.6130294783383439
0.45,18000,0.6129021878740921
0.6,16000,0.612720032520027
0.5,18000,0.612659333132858
0.5,17000,0.6122760495632907
0.7,17000,0.6120849653700464
0.5,15000,0.6120296564847133
0.65,14000,0.611979505904858
0.45,17000,0.6119513843591905
0.5,16000,0.6111957662496504
0.7,12000,0.6106149260211821
0.7,14000,0.6104463628624466
0.7,13000,0.610383000612024
0.55,14000,0.6103521105126027
0.55,13000,0.6099846203304748
0.5,14000,0.6097096590786717
0.5,13000,0.6091401923535752
0.7,15000,0.6090499558611817
0.7,16000,0.608958419063633
0.55,12000,0.6088430653391274
0.45,15000,0.6070876921241062
0.45,14000,0.6065771697064383
0.45,16000,0.6063834059704578
0.5,12000,0.6052163935808239
0.4,18000,0.6051310388267508
0.45,13000,0.6047359628753939
0.4,16000,0.6029283067335123
0.4,15000,0.6028059224488874
0.4,17000,0.6025873081849412
0.45,12000,0.6023950420400683
0.4,14000,0.6018796022926293
0.4,13000,0.599390976158844
0.4,12000,0.5978941079291894
