threshold,size,dice
0.4,11000,0.6230559346300035
0.4,13000,0.6219635803077023
0.4,12000,0.6215425748878118
0.45,11000,0.6201639862073339
0.4,15000,0.6197918985805879
0.4,14000,0.6189588227896995
0.45,13000,0.618613635721581
0.45,10000,0.6185589331224224
0.5,11000,0.6183017833671828
0.45,12000,0.6180572057120454
0.5,12000,0.6180426741637107
0.5,10000,0.6180288287583313
0.45,9000,0.6178031681011528
0.45,14000,0.6170567326520536
0.4,10000,0.6168732474970499
0.5,9000,0.6166020377179134
0.5,8000,0.6165889309049265
0.45,8000,0.6161015400556963
0.5,13000,0.6154955709906863
0.45,15000,0.6154546412039641
0.4,8000,0.6154339351082719
0.5,14000,0.6152524131483869
0.55,9000,0.6151216811305168
0.55,10000,0.6149185232480476
0.4,9000,0.6144968667726378
0.55,8000,0.6137041432016478
0.5,15000,0.6135091218731131
0.55,11000,0.6134766689137717
0.55,12000,0.6134358327716037
0.55,15000,0.6115989630615508
0.55,13000,0.6110473848776361
0.55,14000,0.6101456805837486
0.6,9000,0.6091829491454392
0.6,10000,0.6087301345670657
0.65,9000,0.6077908202648274
0.6,12000,0.6077347095760149
0.6,8000,0.6074600906276624
0.6,15000,0.6073209610196262
0.6,11000,0.6069369132291939
0.6,13000,0.6068395668012453
0.6,14000,0.6063890061577651
0.65,10000,0.60629207343123
0.65,8000,0.6052365805315284
0.65,12000,0.6042321130750646
0.65,11000,0.6041090203175616
0.65,13000,0.6039930045966999
0.7,8000,0.601559838963215
0.65,14000,0.6013899853561916
0.65,15000,0.6010748171443835
0.7,12000,0.5975573566284544
0.7,9000,0.5975160463339929
0.7,11000,0.597135408940858
0.7,14000,0.5967335562086488
0.7,10000,0.5965172373371317
0.7,13000,0.5959498314260088
0.7,15000,0.5904488624878703
