threshold,size,dice
0.6,19000,0.6137134413359295
0.6,18000,0.6123481277202547
0.55,19000,0.6120097254047902
0.6,16000,0.6109854375638918
0.45,19000,0.6106791600170878
0.65,16000,0.6100059229144102
0.55,18000,0.6099791425209645
0.6,15000,0.609784453588771
0.65,15000,0.609741466299882
0.65,14000,0.6096570430246324
0.5,14000,0.6091049964908282
0.6,17000,0.6087790647752152
0.55,17000,0.6085090168564877
0.5,15000,0.608372279568997
0.5,18000,0.6082799351809243
0.5,16000,0.6082669661423732
0.5,17000,0.6081657712191013
0.6,14000,0.6079788721593619
0.45,16000,0.6079118379547634
0.7,14000,0.6076944922763589
0.55,16000,0.6074140386800323
0.5,19000,0.607341990980878
0.4,16000,0.6067238120049655
0.65,17000,0.6067188614508303
0.45,17000,0.6065445353756326
0.45,18000,0.6064316357385188
0.7,15000,0.6063964522130425
0.55,15000,0.6060780186364633
0.45,14000,0.6060248162061784
0.65,18000,0.6058400844918471
0.4,18000,0.6057623910504514
0.4,14000,0.6054845108237277
0.45,15000,0.6053994827371203
0.65,19000,0.6050438383327963
0.4,15000,0.6049455510169774
0.7,16000,0.6040453223453587
0.4,19000,0.6039846732793642
0.7,17000,0.6038295810626625
0.55,14000,0.603514133136492
0.4,17000,0.6034457801113786
0.35,17000,0.6032145334347839
0.7,18000,0.6031863480547495
0.35,19000,0.602668746401608
0.35,15000,0.6024374389522886
0.7,19000,0.6021815762180435
0.35,18000,0.6019762131626245
0.35,14000,0.6017495730151944
0.35,16000,0.6015464414356159
0.75,14000,0.6000762808099764
0.75,15000,0.5978991789222958
0.75,16000,0.5964430783405532
0.75,17000,0.5926454373437141
0.75,19000,0.5915018734442055
0.75,18000,0.591446473173126
