threshold,size,dice
0.7,12000,0.6103573627737635
0.6,14000,0.6101183603114456
0.35,14000,0.6101183603114456
0.4,14000,0.6101183603114456
0.5,14000,0.6101183603114456
0.55,14000,0.6101183603114456
0.45,14000,0.6101183603114456
0.65,14000,0.6100649754435441
0.35,12000,0.6092864375494546
0.6,12000,0.6092864375494546
0.5,12000,0.6092864375494546
0.45,12000,0.6092864375494546
0.4,12000,0.6092864375494546
0.55,12000,0.6092864375494546
0.65,12000,0.6090814759317672
0.7,14000,0.6067347784596137
0.6,16000,0.6063226895722852
0.55,16000,0.6063226895722852
0.35,16000,0.6063226895722852
0.5,16000,0.6063226895722852
0.45,16000,0.6063226895722852
0.4,16000,0.6063226895722852
0.65,16000,0.6062750359803507
0.5,18000,0.6050168649720309
0.45,18000,0.6050168649720309
0.6,18000,0.6050168649720309
0.4,18000,0.6050168649720309
0.55,18000,0.6050168649720309
0.35,18000,0.6050168649720309
0.65,18000,0.6049682887599994
0.7,16000,0.6046508713561299
0.7,18000,0.6019647988311134
0.75,12000,0.6009057052020254
0.75,14000,0.5998589677352542
0.75,16000,0.5964273321578081
0.75,18000,0.596005778300136
