threshold,size,dice
0.55,19000,0.6352758367578424
0.4,18000,0.6333704704569327
0.4,19000,0.6331755842213822
0.5,19000,0.6331367055827756
0.5,18000,0.6329366264914964
0.45,17000,0.632328549291268
0.55,18000,0.6321118151202769
0.5,16000,0.6311899112039983
0.55,15000,0.6303246403488311
0.4,17000,0.6301110134176076
0.55,17000,0.6300936072803821
0.45,19000,0.6300565464247444
0.6,19000,0.6297086758358361
0.55,16000,0.6296461284247858
0.45,18000,0.6295123608818878
0.45,16000,0.6293139458588408
0.6,16000,0.6287299403082813
0.5,17000,0.6285667059684413
0.6,18000,0.6285245344486456
0.65,16000,0.628476154363855
0.65,18000,0.6284520467013238
0.65,19000,0.6284199883453767
0.7,15000,0.628152232449741
0.65,17000,0.628139420229777
0.5,15000,0.6280245372867719
0.6,17000,0.6278866324851891
0.4,16000,0.6276252704346266
0.35,19000,0.6275214878269146
0.45,15000,0.6272963204840247
0.7,16000,0.6271059178541556
0.6,15000,0.627048506981047
0.4,15000,0.6262033455861789
0.35,16000,0.6254390621413252
0.65,15000,0.6252602255448301
0.35,15000,0.623433168087934
0.7,17000,0.6230762248450281
0.35,18000,0.6227362569165916
0.35,17000,0.6225877094863207
0.7,18000,0.6217756743726884
0.7,19000,0.61892502872145
