threshold,size,dice
0.65,16000,0.6141371741411035
0.65,18000,0.6125513260454211
0.6,18000,0.6123255885920421
0.65,14000,0.6121047112377638
0.7,14000,0.6112893684665796
0.7,16000,0.6103822101758521
0.6,16000,0.6101171298108448
0.7,12000,0.6095660519699893
0.55,18000,0.6086296281680642
0.6,12000,0.607866422951505
0.6,14000,0.6078140877775301
0.65,12000,0.6075049668703147
0.7,18000,0.6070293769573948
0.55,16000,0.6068942729943464
0.55,14000,0.6063871721673912
0.35,14000,0.6059655060725234
0.5,18000,0.6059461378030369
0.75,14000,0.6058697033254811
0.35,12000,0.6056833341715461
0.4,12000,0.6055969101349117
0.5,16000,0.6055755292998551
0.45,18000,0.6052949290675635
0.75,12000,0.6050444641588182
0.45,12000,0.603962573689072
0.55,12000,0.6035278313094652
0.35,16000,0.6033738848269555
0.5,12000,0.6033062078261682
0.45,16000,0.6027520677931936
0.5,14000,0.6026983487977623
0.75,16000,0.6024323862170801
0.4,14000,0.6017075510075839
0.4,18000,0.6002661069542179
0.4,16000,0.6000093125831071
0.75,18000,0.5997598306245575
0.45,14000,0.5990012291651569
0.35,18000,0.598175881152267
