threshold,size,dice
0.6,18000,0.7565176918129126
0.55,18000,0.7545357057616231
0.65,14000,0.7536076735688955
0.6,17000,0.7533875750202286
0.65,15000,0.7528751302953498
0.65,13000,0.7526028333846047
0.65,16000,0.7522902153437376
0.65,17000,0.7522778826687653
0.5,17000,0.751976053133418
0.55,17000,0.7519569918797195
0.45,18000,0.7519398523222232
0.6,15000,0.7518279915237784
0.65,12000,0.751687257772842
0.5,18000,0.7516343993379044
0.6,16000,0.7516082155896237
0.5,16000,0.7510395246854671
0.45,17000,0.7509272997058112
0.4,18000,0.7508547599088393
0.5,12000,0.7500180929990101
0.6,14000,0.749882570224034
0.55,16000,0.7497272031054305
0.55,13000,0.7495451479019001
0.5,15000,0.7495272080325506
0.7,12000,0.7494803505826027
0.65,18000,0.7494210157266317
0.7,17000,0.7493966610759387
0.7,15000,0.7492553236615802
0.4,12000,0.7491471274798023
0.7,13000,0.7491279105007342
0.4,13000,0.7490757701615163
0.55,15000,0.7490582424026504
0.7,14000,0.7489853989031606
0.5,13000,0.7489374432040808
0.6,12000,0.7488235784081401
0.5,14000,0.7486428610251814
0.4,15000,0.7484013866822312
0.7,18000,0.7483508564253233
0.45,16000,0.7483052644158402
0.55,14000,0.74829753948133
0.45,15000,0.7482569746386464
0.4,16000,0.7482346036321701
0.45,12000,0.7481437733106039
0.6,13000,0.7474100481782697
0.4,14000,0.7472673513956016
0.7,16000,0.7472423300566505
0.4,17000,0.7472063687487553
0.45,14000,0.7470042847115715
0.45,13000,0.7467582243078299
0.55,12000,0.7459805625423211
