threshold,size,dice
0.4,14000,0.6183006756560646
0.45,12000,0.6181269254707734
0.45,13000,0.6172066386369546
0.4,15000,0.6162280902540068
0.45,14000,0.6161211303595635
0.45,15000,0.6159382279235815
0.45,11000,0.6157264518771035
0.5,11000,0.6157123763531956
0.5,10000,0.6152538020563124
0.5,12000,0.6151291692247037
0.45,8000,0.6150828042038226
0.4,12000,0.6148566428048251
0.5,14000,0.6146088162281631
0.4,10000,0.6139412676926342
0.4,13000,0.6132453965822667
0.45,10000,0.6128742457212274
0.45,9000,0.6128661195173731
0.55,11000,0.6127584855708578
0.55,9000,0.6126318404227793
0.4,9000,0.6124267574383392
0.4,11000,0.6122642965194894
0.5,13000,0.6120220846604629
0.55,12000,0.6118985168912151
0.55,13000,0.6116853287449264
0.55,10000,0.6112333856732644
0.5,9000,0.6109379518332265
0.4,8000,0.6107874065459044
0.5,15000,0.610595815160645
0.5,8000,0.6099401643129994
0.55,8000,0.6094401651814783
0.6,9000,0.6082162876319452
0.6,11000,0.6080277401953169
0.6,8000,0.6075737185619264
0.6,10000,0.6073716845376033
0.55,14000,0.6068327022975457
0.6,12000,0.6054990647739737
0.55,15000,0.6037776031603976
0.65,8000,0.6024036735408209
0.65,9000,0.6008087101262554
0.65,10000,0.5996469825180005
0.65,11000,0.599013309312421
0.6,14000,0.5988903427726696
0.6,13000,0.5983584608363041
0.65,12000,0.5979838122735599
0.6,15000,0.5972633616750099
0.65,14000,0.5960692779225616
0.65,13000,0.5960424113563453
0.7,9000,0.5959462001497382
0.65,15000,0.5958243568545082
0.7,10000,0.5935321489661844
0.7,8000,0.592997948107338
0.7,11000,0.5925397991799993
0.7,12000,0.5924954874015473
0.7,13000,0.5915059081811984
0.7,14000,0.5877604410419913
0.75,8000,0.5866425548691289
0.7,15000,0.5839409454877482
0.75,9000,0.5836757253480503
0.75,10000,0.5825958077831899
0.75,11000,0.5816680044735792
0.75,12000,0.5806404428913531
0.75,13000,0.5774724305829905
0.75,14000,0.5736416821587211
0.75,15000,0.56643354992466
