threshold,size,dice
0.35,15000,0.6199721178881664
0.35,14000,0.6188772458549688
0.55,18000,0.6185756819275948
0.35,16000,0.618048835627756
0.35,17000,0.6171169006167214
0.55,19000,0.6162571739823668
0.4,18000,0.6161236763567264
0.6,16000,0.6156644212689926
0.45,16000,0.6155519924758176
0.35,19000,0.6150429907044871
0.6,15000,0.6150227446621653
0.55,17000,0.6147426168403095
0.4,17000,0.6147181609921402
0.4,14000,0.6146444517669799
0.45,18000,0.6143631010621111
0.4,15000,0.6142677851880051
0.55,16000,0.6141425182227446
0.35,18000,0.6140159621379663
0.6,14000,0.6137098015816359
0.45,17000,0.6136526441937052
0.5,19000,0.6135613300736388
0.5,14000,0.6135535429331072
0.4,16000,0.613450285238964
0.6,17000,0.6132319156798274
0.6,18000,0.6131995847261763
0.45,15000,0.6128200153272559
0.4,19000,0.6122411552120163
0.5,15000,0.6122380504731144
0.45,19000,0.6121843019907264
0.5,18000,0.6121000099215993
0.5,16000,0.6119277148797723
0.5,17000,0.6117159873693878
0.6,19000,0.6117093176236099
0.55,15000,0.6112082307786458
0.65,14000,0.6109849168774316
0.65,16000,0.6101115092002475
0.45,14000,0.6098590350802763
0.65,15000,0.6093687259072067
0.55,14000,0.6084631181901832
0.65,17000,0.6074434522993042
0.7,14000,0.6069175933548091
0.7,15000,0.6049418164673299
0.65,19000,0.6049209108511568
0.7,16000,0.6049078363999439
0.65,18000,0.604809216266528
0.7,19000,0.6029579442084716
0.7,18000,0.6026558630904402
0.75,14000,0.6016407773522966
0.75,17000,0.6006283810933163
0.75,15000,0.6000142626666337
0.7,17000,0.5999642896691109
0.75,16000,0.5995216535417569
0.75,18000,0.5983286686501555
0.75,19000,0.5963422056343208
