threshold,size,dice
0.35,12000,0.7609258448262199
0.4,12000,0.7609258448262199
0.6,12000,0.7609258448262199
0.5,12000,0.7609258448262199
0.45,12000,0.7609258448262199
0.55,12000,0.7609258448262199
0.65,12000,0.7609140737898066
0.7,12000,0.7603050244293196
0.4,14000,0.757647531040941
0.55,14000,0.757647531040941
0.45,14000,0.757647531040941
0.6,14000,0.757647531040941
0.5,14000,0.757647531040941
0.35,14000,0.757647531040941
0.65,14000,0.7576370497610547
0.7,14000,0.757078168082104
0.6,16000,0.7541655847391897
0.55,16000,0.7541655847391897
0.5,16000,0.7541655847391897
0.45,16000,0.7541655847391897
0.4,16000,0.7541655847391897
0.35,16000,0.7541655847391897
0.65,16000,0.754155388890961
0.75,12000,0.753871544793809
0.5,18000,0.7526530938622413
0.45,18000,0.7526530938622413
0.6,18000,0.7526530938622413
0.4,18000,0.7526530938622413
0.55,18000,0.7526530938622413
0.35,18000,0.7526530938622413
0.65,18000,0.752642559060193
0.7,18000,0.7521101545554109
0.7,16000,0.7519649648786219
0.75,14000,0.7497696185418682
0.75,16000,0.7473992170392013
0.75,18000,0.7468139894443812
