threshold,size,dice
0.35,8000,0.5598723925751953
0.4,8000,0.5598723925751953
0.55,8000,0.5598723925751953
0.45,8000,0.5598723925751953
0.5,8000,0.5598723925751953
0.6,8000,0.5598722525283285
0.65,8000,0.5598487595538819
0.7,8000,0.5597519301507539
0.7,12000,0.5562182418926608
0.5,10000,0.5559562600042296
0.35,10000,0.5559562600042296
0.55,10000,0.5559562600042296
0.4,10000,0.5559562600042296
0.45,10000,0.5559562600042296
0.6,10000,0.555956119957363
0.65,10000,0.5559362197483002
0.45,14000,0.5556716375135408
0.35,14000,0.5556716375135408
0.55,14000,0.5556716375135408
0.4,14000,0.5556716375135408
0.5,14000,0.5556716375135408
0.6,14000,0.5556714974666742
0.65,14000,0.5556505691992187
0.7,10000,0.5555884845944999
0.7,14000,0.5545046443748014
0.55,12000,0.5534079119836923
0.5,12000,0.5534079119836923
0.45,12000,0.5534079119836923
0.4,12000,0.5534079119836923
0.35,12000,0.5534079119836923
0.6,12000,0.5534077719368257
0.65,12000,0.55338763251991
0.75,8000,0.5531425615011704
0.75,10000,0.5519041132249308
0.75,12000,0.5501123480262639
0.75,14000,0.5470297567755569
