threshold,size,dice
0.4,18000,0.6253022658792439
0.35,19000,0.6246855575317839
0.4,15000,0.6245997813732855
0.35,16000,0.624591940291034
0.35,18000,0.6242761289726092
0.4,16000,0.6236705829989285
0.35,15000,0.6235473398637527
0.4,17000,0.6229156851269335
0.45,15000,0.6226775120122607
0.4,19000,0.6221433881728102
0.45,16000,0.6216145647014708
0.35,17000,0.6215071022156394
0.45,17000,0.6197296103754578
0.45,18000,0.6182270396298258
0.55,16000,0.6170518050062409
0.45,19000,0.6167632538497991
0.5,15000,0.6166426934696847
0.5,18000,0.616571320119241
0.5,17000,0.6159514875728905
0.5,16000,0.6151462368946438
0.55,15000,0.6146728636339891
0.5,19000,0.6141334967383165
0.55,17000,0.6138142681201242
0.6,15000,0.6105656335383478
0.55,18000,0.6101681985476947
0.6,16000,0.6101553923241204
0.6,17000,0.6100715008221788
0.6,18000,0.6098846936108716
0.55,19000,0.6092996599736612
0.6,19000,0.6080854506674109
0.65,16000,0.6076619640266194
0.65,18000,0.6072690249662372
0.65,17000,0.6072259998906794
0.65,15000,0.6071762625244527
0.65,19000,0.605891288162007
0.7,17000,0.604912710495658
0.7,16000,0.6043664298891668
0.7,15000,0.6043358394133087
0.7,18000,0.6027373152950547
0.7,19000,0.5983852979755919
